transaction_id,timestamp,sender_upi_id,receiver_upi_id,sender_account_id,receiver_account_id,amount,transaction_type,device_id,ip_address,location,sender_bank,receiver_bank,hour_of_day,day_of_week,is_new_device,is_new_receiver,transaction_status,label_is_fraud,fraud_type,sender_prior_txn_count,sender_avg_amount_prior,sender_std_amount_prior,amount_zscore_vs_sender,amount_ratio_vs_sender_avg,seconds_since_last_txn,sender_txn_count_last_1h,sender_txn_count_last_24h,device_seen_count_prior,is_new_device_derived,location_seen_count_prior,is_new_location_derived,receiver_seen_count_prior,is_new_receiver_derived,sender_typical_hour_prior,hour_deviation_from_typical,triggered_rules,triggered_rule_count,any_rule_triggered
61fe03f3-8aa7-4f1c-bef5-dcf8cc8b56d1,2026-07-24 15:12:24,user521915@okaxis,store441862@okicici,ACC100521,RCV203400,1553.16,P2M,dev_n3eh1vr1ne,15.128.16.203,Jaipur,Punjab National Bank,Kotak Mahindra Bank,15,4,False,False,SUCCESS,False,,22,970.0263636363636,312.86503989124,1.8638504211475624,1.6011523585582026,439375.0,0.0,0.0,22,False,22,False,4,False,12.863636363636363,2.1363636363636367,,0,False
4bc23c22-a0bd-480e-ae56-38af665049c6,2026-07-24 15:19:09,user902381@okicici,merchant201943@okhdfcbank,ACC100902,RCV347019,855.68,P2M,dev_fvwj7yz6l7,18.28.181.171,Delhi,Bank of Baroda,Kotak Mahindra Bank,15,4,False,False,SUCCESS,False,,24,837.23875,744.0640956396894,0.0247844911588504,1.02202627386752,15229.0,0.0,1.0,24,False,24,False,5,False,12.5,2.5,,0,False
89a1c0d3-2dde-47fe-8c0c-996539df4385,2026-07-24 15:22:00,user505445@okicici,person38624@okaxis,ACC100505,RCV519793,274.26,P2M,dev_1xx6cwzxsk,15.180.99.209,Indore,SBI,Indian Bank,15,4,False,False,SUCCESS,False,,19,443.70789473684215,156.69154205277704,-1.08141060147183,0.6181093535932245,444361.0,0.0,0.0,19,False,19,False,2,False,12.36842105263158,2.631578947368421,,0,False
6a242711-67bd-44f4-97be-fc97c919ccb8,2026-07-24 15:26:58,user761814@paytm,person330468@paytm,ACC100761,RCV820000,989.88,P2M,dev_gu4w8wiv5h,11.134.183.252,Surat,IDFC First Bank,IDFC First Bank,15,4,False,False,SUCCESS,False,,24,739.9812499999999,247.2746248046544,1.0106121895743192,1.3377095703438433,6154.0,0.0,1.0,24,False,24,False,5,False,11.916666666666666,3.083333333333334,,0,False
d08c4747-43ec-4f40-a876-eda405083f74,2026-07-24 15:31:20,user243547@okhdfcbank,biz534824@okhdfcbank,ACC100243,RCV992535,1374.66,P2M,dev_861taa0i5l,210.100.102.197,Nagpur,Axis Bank,Punjab National Bank,15,4,False,False,SUCCESS,False,,15,1311.3339999999998,507.6596451054303,0.124741055568537,1.0482912820074826,177010.0,0.0,0.0,15,False,15,False,1,False,12.4,2.6,,0,False
ccdfe1a1-c600-4f0d-87cf-b5fc165b122d,2026-07-24 15:32:10,user1003406@oksbi,biz547327@okaxis,ACC101003,RCV273280,408.39,COLLECT,dev_aiprqq5qob,132.46.70.230,Chennai,Axis Bank,Kotak Mahindra Bank,15,4,False,False,SUCCESS,False,,22,410.3554545454545,105.04972852925069,-0.018709753684963,0.9952103608623124,715314.0,0.0,0.0,22,False,22,False,3,False,18.59090909090909,3.59090909090909,,0,False
2c521c84-de33-4f90-8504-6ec7709be393,2026-07-24 15:33:37,user461745@ybl,merchant824705@okhdfcbank,ACC100461,RCV655907,757.68,COLLECT,dev_snffykpl3c,32.94.133.202,Delhi,Union Bank of India,Punjab National Bank,15,4,False,False,SUCCESS,False,,26,656.6149999999999,241.8903848316422,0.4178132176288949,1.1539182016859195,86443.0,0.0,0.0,26,False,26,False,4,False,12.846153846153848,2.1538461538461533,,0,False
3ef1f283-b4a0-4796-8645-9cc5a0880ee6,2026-07-24 15:36:59,user130588@okhdfcbank,store318119@okicici,ACC100130,RCV867844,156.6,P2M,dev_n9382kkzmp,219.127.143.170,Guwahati,Union Bank of India,IDFC First Bank,15,4,False,False,SUCCESS,False,,25,157.9132,58.30871166472468,-0.0225215060066993,0.9916840390796968,92249.0,0.0,0.0,25,False,25,False,2,False,13.32,1.6799999999999995,,0,False
087ff695-af60-4065-a3ea-64dc5c86219f,2026-07-24 15:38:29,user417254@okicici,store797333@ybl,ACC100417,RCV225058,492.79,P2P,dev_u6vfua9bq1,210.86.105.1,Bhopal,Punjab National Bank,ICICI Bank,15,4,False,False,SUCCESS,False,,25,606.6948,272.59647323042657,-0.4178513340622566,0.8122535416489478,1743.0,1.0,1.0,25,False,25,False,0,True,13.32,1.6799999999999995,,0,False
d8dac11a-0a69-48f5-8cf8-1b41d776dba4,2026-07-24 15:39:08,user188490@okicici,biz274411@okicici,ACC100188,RCV200679,351.6,P2P,dev_n0dl5e11e9,177.227.190.98,Ahmedabad,HDFC Bank,Indian Bank,15,4,False,False,SUCCESS,False,,22,309.93227272727273,74.66927588543639,0.5580304185172127,1.1344413955541608,4918.0,0.0,2.0,22,False,22,False,4,False,13.727272727272728,1.2727272727272734,,0,False
85729ff7-029b-4e8b-b8cb-ce703b07e1cf,2026-07-24 15:44:24,user1095469@okhdfcbank,merchant454210@okicici,ACC101095,RCV643243,489.66,P2M,dev_xghu9ivlx6,49.146.0.157,Mumbai,Bank of Baroda,HDFC Bank,15,4,False,False,SUCCESS,False,,19,599.3942105263158,185.5340138122564,-0.591450636309506,0.8169248074152061,352391.0,0.0,0.0,19,False,19,False,1,False,11.526315789473683,3.473684210526315,,0,False
669b6ed0-2c07-4d5f-ab7c-20897e894197,2026-07-24 15:44:35,user586323@oksbi,person430517@okaxis,ACC100586,RCV442830,531.23,P2P,dev_xncmldqz05,33.89.38.78,Nagpur,Axis Bank,SBI,15,4,False,False,SUCCESS,False,,17,437.0076470588235,173.13382192430703,0.5442169062863401,1.2156080187047476,11006.0,0.0,1.0,17,False,17,False,3,False,13.0,2.0,,0,False
6be90743-91ca-43c1-9d40-7a0b0d06d07d,2026-07-24 15:45:25,user186932@paytm,person7864@okhdfcbank,ACC100186,RCV832469,1471.52,P2M,dev_f7jxjn6fok,115.196.169.95,Lucknow,ICICI Bank,Bank of Baroda,15,4,False,False,SUCCESS,False,,22,1126.9972727272727,354.85960413852496,0.9708705168318832,1.3056996992006915,97970.0,0.0,0.0,22,False,22,False,3,False,12.727272727272728,2.2727272727272734,,0,False
cb70ef1a-5a8a-4e70-8c40-214ada269ab4,2026-07-24 15:45:26,user992504@paytm,person54113@paytm,ACC100992,RCV951869,739.7,P2P,dev_masnphfc4y,88.181.155.249,Chandigarh,Bank of Baroda,Bank of Baroda,15,4,False,True,SUCCESS,False,,26,583.5330769230769,190.19151808152185,0.8211035100418371,1.2676230864244729,2785.0,1.0,1.0,26,False,26,False,2,False,12.807692307692308,2.192307692307692,,0,False
a0a6ef64-f45c-48fe-8c36-cbf5d0851f04,2026-07-24 15:50:20,user1053579@ybl,biz156310@okaxis,ACC101053,RCV828130,591.05,COLLECT,dev_dqhibmqimi,158.16.131.181,Nagpur,Yes Bank,Yes Bank,15,4,False,False,SUCCESS,False,,24,865.81,237.44161607325336,-1.157168673899328,0.6826555479839688,13241.0,0.0,2.0,24,False,24,False,1,False,12.791666666666666,2.208333333333334,,0,False
088212fb-a618-4a15-854c-95f71205349e,2026-07-24 15:52:28,user983580@okicici,shop306169@okhdfcbank,ACC100983,RCV407844,505.29,P2P,dev_9gmykvygw2,222.20.202.19,Nagpur,Axis Bank,Yes Bank,15,4,False,False,SUCCESS,False,,25,1061.9524,1024.653931636921,-0.5432686908356583,0.4758122868783949,66288.0,0.0,1.0,24,False,24,False,4,False,12.12,2.880000000000001,,0,False
798fb5c3-1670-4bc7-bb8f-21765020c7f6,2026-07-24 15:54:29,user432524@ybl,merchant361629@oksbi,ACC100432,RCV506475,814.05,P2P,dev_ozpnamlquh,24.189.106.64,Nagpur,SBI,Yes Bank,15,4,False,False,SUCCESS,False,,28,506.2160714285714,167.25235013217437,1.840535743313364,1.608107774418744,10747.0,0.0,1.0,28,False,28,False,1,False,11.964285714285714,3.0357142857142865,,0,False
10cb399f-87cd-4b51-bc29-eb121c90d224,2026-07-24 15:58:14,user278928@okaxis,shop653624@paytm,ACC100278,RCV822369,506.24,P2P,dev_fgwjeyub19,158.227.99.187,Chandigarh,Union Bank of India,Punjab National Bank,15,4,False,False,SUCCESS,False,,29,728.4127586206897,230.101153686444,-0.9655438708640366,0.6949905723213959,352978.0,0.0,0.0,29,False,29,False,1,False,12.10344827586207,2.8965517241379306,,0,False
09d92d55-6326-4fa7-beed-56c9fea3b090,2026-07-24 15:59:03,user296592@oksbi,merchant530515@oksbi,ACC100296,RCV663918,763.5,P2M,dev_04x0qzfhom,31.22.231.180,Indore,Punjab National Bank,Canara Bank,15,4,False,False,SUCCESS,False,,27,1303.4422222222222,543.6678577271615,-0.9931472213190704,0.5857566886994948,619492.0,0.0,0.0,27,False,27,False,0,True,13.51851851851852,1.481481481481481,,0,False
0b5c03bf-684e-4a25-973b-fffa50396d4e,2026-07-24 15:59:27,user52480@okhdfcbank,merchant752122@paytm,ACC100052,RCV166224,475.01,P2M,dev_z7srcbpljd,4.73.127.31,Lucknow,Indian Bank,Kotak Mahindra Bank,15,4,False,False,FAILED,False,,34,356.8055882352941,111.45908128617717,1.0605184467760838,1.3312852030970894,4794.0,0.0,1.0,34,False,34,False,6,False,12.764705882352942,2.235294117647058,,0,False
0eb0fa99-6ba8-4c24-a549-589ad2195a83,2026-07-24 16:07:00,user282752@oksbi,shop497498@okicici,ACC100282,RCV535485,3335.09,P2P,dev_064w3u1hbj,143.98.23.241,Bengaluru,Union Bank of India,Punjab National Bank,16,4,False,False,SUCCESS,False,,24,2809.3770833333333,1164.951610066045,0.4512744667882492,1.1871279294564854,166708.0,0.0,0.0,24,False,24,False,2,False,19.0,3.0,,0,False
0d6f8a2f-15d0-4c80-a7ae-c9552acc1cbe,2026-07-24 16:14:44,user1010872@oksbi,person610887@paytm,ACC101010,RCV504592,1474.62,COLLECT,dev_ut60wlfyzs,116.45.4.153,Jaipur,Canara Bank,Axis Bank,16,4,False,False,SUCCESS,False,,28,2658.4785714285717,2613.9385678600083,-0.4529022165956173,0.55468568219739,334319.0,0.0,0.0,28,False,28,False,2,False,16.571428571428573,0.571428571428573,,0,False
dc1eae87-8a60-44dd-bf2c-f8a6eec52b6d,2026-07-24 16:25:24,user444800@ybl,person291462@oksbi,ACC100444,RCV536351,260.24,P2P,dev_sc31tz8g1a,161.52.175.222,Ahmedabad,Indian Bank,HDFC Bank,16,4,False,False,SUCCESS,False,,18,229.3405555555556,76.3658606717936,0.4046237961913971,1.1347317066080769,282506.0,0.0,0.0,17,False,17,False,0,True,10.38888888888889,5.611111111111111,,0,False
517f8a2f-fb4f-4f22-88f0-389e904a7208,2026-07-24 16:41:44,user603394@okicici,shop230434@okicici,ACC100603,RCV335121,2666.14,P2P,dev_kelz5tozo3,124.90.47.81,Bhopal,Canara Bank,Canara Bank,16,4,False,False,SUCCESS,False,,26,2421.8465384615383,1415.6450209793195,0.1725668920655429,1.1008707437316188,158837.0,0.0,0.0,26,False,26,False,4,False,17.192307692307693,1.1923076923076934,,0,False
2245b748-54ee-47a2-85e3-83ac3cd5b16b,2026-07-24 16:53:22,user299523@ybl,biz457452@okaxis,ACC100299,RCV866732,1487.19,P2P,dev_wymx9djoyo,217.89.105.252,Ahmedabad,IDFC First Bank,SBI,16,4,False,False,SUCCESS,False,,27,1090.3225925925926,388.5490467960215,1.0214087788400956,1.3639908134561602,336047.0,0.0,0.0,27,False,27,False,3,False,10.0,6.0,,0,False
07bc692e-8cc8-4e73-8f38-389d0a64d4eb,2026-07-24 17:01:25,user1153667@okaxis,biz231520@okhdfcbank,ACC101153,RCV660877,287.4,P2M,dev_1d1kdk2ywf,152.80.107.111,Lucknow,Union Bank of India,HDFC Bank,17,4,False,False,SUCCESS,False,,24,185.11,72.98586194242183,1.401504308885137,1.552590351682783,165542.0,0.0,0.0,24,False,24,False,4,False,19.0,2.0,,0,False
cc356e3a-b922-44f9-aa77-62071b621f71,2026-07-24 17:02:35,user700415@paytm,person2809@ybl,ACC100700,RCV267534,268.49,P2M,dev_d05jh2mkv0,25.78.212.140,Indore,Bank of Baroda,Indian Bank,17,4,False,True,SUCCESS,False,,22,362.6672727272728,112.36879172667362,-0.8381087958687852,0.7403204540099365,82167.0,0.0,1.0,22,False,22,False,6,False,18.545454545454547,1.5454545454545467,,0,False
07f3eb71-c785-4a3e-9539-00c568d78284,2026-07-24 17:02:53,user599713@okaxis,store514908@paytm,ACC100599,RCV216218,1215.8,P2P,dev_6h2hxn4d24,114.164.231.169,Lucknow,Canara Bank,HDFC Bank,17,4,False,False,SUCCESS,False,,17,924.930588235294,437.524778619317,0.6648067171934655,1.314477016399323,415001.0,0.0,0.0,17,False,17,False,2,False,17.352941176470587,0.352941176470587,,0,False
88d770e8-f187-4067-84e7-695773bca1bd,2026-07-24 17:06:31,user648371@okicici,person17795@okaxis,ACC100648,RCV694910,437.52,P2M,dev_9au87cm453,138.185.49.219,Pune,SBI,Kotak Mahindra Bank,17,4,False,False,SUCCESS,False,,31,528.9732258064515,300.0530257069807,-0.3047902136329762,0.8271118057685706,157915.0,0.0,0.0,31,False,31,False,1,False,16.419354838709676,0.5806451612903238,,0,False
6db68372-4e60-4ff7-aa42-74a0d5403f06,2026-07-24 17:07:04,user1232831@oksbi,biz8142@ybl,ACC101232,RCV924093,441.51,P2P,dev_h11blf1xoy,44.110.44.48,Bengaluru,IDFC First Bank,ICICI Bank,17,4,False,False,SUCCESS,False,,17,625.1641176470588,219.10589688717943,-0.838197968453696,0.706230552165596,254307.0,0.0,0.0,17,False,17,False,5,False,18.647058823529413,1.647058823529413,,0,False
4a8ce5b5-d48a-42aa-8ed2-881e450d4b02,2026-07-24 17:08:01,user387421@oksbi,merchant9058@ybl,ACC100387,RCV120109,4694.34,P2M,dev_bbrnu8c0s4,204.89.42.97,Nagpur,IDFC First Bank,Bank of Baroda,17,4,False,False,SUCCESS,False,,35,3269.4111428571427,1324.4859708265324,1.075835372007485,1.4358365451393214,170238.0,0.0,0.0,35,False,35,False,2,False,15.4,1.5999999999999996,,0,False
f176de03-d933-49e3-a51d-c7cb18c788c8,2026-07-24 17:08:12,user93865@okaxis,merchant33570@okaxis,ACC100938,RCV682194,782.61,P2P,dev_ni8y66w6rk,201.102.147.247,Patna,SBI,ICICI Bank,17,4,False,False,SUCCESS,False,,34,842.7535294117647,273.46803165759786,-0.2199289220286955,0.9286344971420716,337206.0,0.0,0.0,34,False,34,False,4,False,17.38235294117647,0.382352941176471,,0,False
5d0ae763-d00e-42a7-b0cd-5f9e5c2a7da6,2026-07-24 17:09:20,user16678@ybl,merchant690756@okaxis,ACC100016,RCV307471,429.93,P2P,dev_fk8ut0cvs4,64.37.208.118,Kochi,Indian Bank,SBI,17,4,False,False,SUCCESS,False,,21,267.99285714285713,94.31853047746542,1.7169175774619696,1.6042591753511557,511470.0,0.0,0.0,21,False,21,False,2,False,17.952380952380953,0.9523809523809526,,0,False
45080dc2-79d7-4858-a647-77f83c32216d,2026-07-24 17:09:30,user1128822@paytm,shop223656@okicici,ACC101128,RCV477911,490.8,P2M,dev_82bmqw8evr,215.115.80.49,Lucknow,HDFC Bank,Axis Bank,17,4,False,False,SUCCESS,False,,19,826.0526315789474,795.7949396382218,-0.421280175181005,0.5941510035043007,8210.0,0.0,1.0,19,False,19,False,4,False,18.94736842105263,1.94736842105263,,0,False
bb7d8eee-78fd-4033-b20d-a2225a37d0cf,2026-07-24 17:13:12,user1003406@oksbi,person358474@okicici,ACC101003,RCV315353,422.02,P2M,dev_aiprqq5qob,173.20.33.187,Chennai,Axis Bank,Bank of Baroda,17,4,False,False,SUCCESS,False,,23,410.27,102.63528761413572,0.1144830425591529,1.0286396763107222,6062.0,0.0,1.0,23,False,23,False,1,False,18.43478260869565,1.4347826086956523,,0,False
86818b00-e041-436f-a4ea-e6d2903ad46e,2026-07-24 17:13:16,user911257@ybl,biz236510@ybl,ACC100911,RCV424533,555.13,P2M,dev_r6q5ik08nj,207.210.227.163,Patna,Punjab National Bank,Bank of Baroda,17,4,False,False,SUCCESS,False,,28,954.6825,833.7993292936592,-0.4791950364585625,0.5814812778070196,158398.0,0.0,0.0,28,False,28,False,2,False,19.035714285714285,2.0357142857142847,,0,False
87b512bd-eda5-4159-a311-fef763d6a922,2026-07-24 17:20:22,user1017844@okaxis,store11192@ybl,ACC101017,RCV350407,296.67,COLLECT,dev_jk4cweq4f1,136.0.219.52,Kolkata,Canara Bank,Yes Bank,17,4,False,False,SUCCESS,False,,27,477.1711111111112,118.3495451986105,-1.5251525538877215,0.6217266575698445,82128.0,0.0,1.0,27,False,27,False,5,False,18.85185185185185,1.8518518518518512,,0,False
254cefdc-062a-4d44-a448-55df527832f6,2026-07-24 17:21:55,user629542@ybl,store588769@oksbi,ACC100629,RCV283257,1342.08,P2P,dev_ijvddwvb85,34.212.104.194,Nagpur,Yes Bank,Canara Bank,17,4,False,False,SUCCESS,False,,33,2072.9157575757577,762.1747032301319,-0.9588822017818772,0.6474358618266,254805.0,0.0,0.0,32,False,32,False,3,False,18.666666666666668,1.666666666666668,,0,False
943df4e1-8d63-419a-b532-29691097f706,2026-07-24 17:22:24,user382776@okhdfcbank,store707421@okhdfcbank,ACC100382,RCV861125,116.02,P2P,dev_qkwqh5k2y7,12.19.95.174,Chennai,ICICI Bank,ICICI Bank,17,4,False,False,SUCCESS,False,,17,94.48411764705882,26.41836744076541,0.8151859648870573,1.2279312427236448,415819.0,0.0,0.0,17,False,17,False,2,False,18.176470588235293,1.1764705882352935,,0,False
d2bd557e-f5b9-43d3-85af-9acef6496c05,2026-07-24 17:25:16,user808476@okhdfcbank,person711828@ybl,ACC100808,RCV530324,2790.96,COLLECT,dev_ern6yjmk3t,28.201.213.43,Delhi,Kotak Mahindra Bank,Yes Bank,17,4,False,False,SUCCESS,False,,16,1872.42875,547.1415647755158,1.6787817068455766,1.4905560491954637,70760.0,0.0,1.0,16,False,16,False,1,False,19.4375,2.4375,,0,False
9aaf93b0-b59c-4d35-997a-b567f8fc9288,2026-07-24 17:25:28,user57664@okhdfcbank,shop565442@okhdfcbank,ACC100057,RCV265619,726.5,P2M,dev_7kzorqqfgv,142.242.78.113,Kochi,ICICI Bank,SBI,17,4,False,True,SUCCESS,False,,20,546.1595,205.3298384365225,0.8782966049805376,1.330197497251261,158084.0,0.0,0.0,20,False,20,False,3,False,19.25,2.25,,0,False
37731967-73ec-4b40-a571-1507cb2a1bd0,2026-07-24 17:25:30,user1172220@okhdfcbank,store415306@ybl,ACC101172,RCV392454,559.47,P2M,dev_s3tgdbfxa2,128.243.185.34,Delhi,Canara Bank,Bank of Baroda,17,4,False,False,SUCCESS,False,,29,719.6927586206897,242.21393212106275,-0.6614927441110511,0.7773733906566451,679830.0,0.0,0.0,29,False,29,False,7,False,17.551724137931036,0.5517241379310356,,0,False
0629871c-9b89-4d6d-8dd0-0325447bfffd,2026-07-24 17:25:32,user97739@okicici,store691594@okicici,ACC100097,RCV964244,349.28,P2P,dev_oyipk0qtl3,97.71.238.29,Delhi,Canara Bank,Canara Bank,17,4,False,False,SUCCESS,False,,22,909.8104545454544,271.56600017705546,-2.06406712983216,0.3839041398732903,173073.0,0.0,0.0,22,False,22,False,1,False,19.0,2.0,,0,False
9d172285-bbbd-443a-96a6-310aaf73ca3f,2026-07-24 17:26:07,user872350@paytm,shop5891@paytm,ACC100872,RCV996760,339.95,P2P,dev_n6eqv5y21i,12.217.161.82,Delhi,Kotak Mahindra Bank,Union Bank of India,17,4,False,False,SUCCESS,False,,18,193.7061111111111,62.89500954100729,2.3252065617946758,1.7549781886075986,85099.0,0.0,1.0,18,False,18,False,2,False,16.666666666666668,0.3333333333333321,,0,False
3057a5a8-ff22-4d52-909d-c7e5f75de00d,2026-07-24 17:29:43,user594434@okaxis,person40921@okaxis,ACC100594,RCV576188,2286.13,P2M,dev_27exvda4l3,100.38.108.161,Nagpur,Punjab National Bank,ICICI Bank,17,4,False,False,SUCCESS,False,,17,1863.7282352941172,641.9061429371441,0.6580428764447026,1.226643432613566,340240.0,0.0,0.0,17,False,17,False,0,True,17.88235294117647,0.882352941176471,,0,False
8de39b17-0804-4937-8064-d1c0598b5a89,2026-07-24 17:32:07,user247431@oksbi,person226623@ybl,ACC100247,RCV506110,592.2,P2M,dev_xjve3dzeed,169.171.77.81,Kolkata,Union Bank of India,Indian Bank,17,4,False,False,SUCCESS,False,,35,334.91914285714284,154.53915523965077,1.6648263460731378,1.768187972022245,171669.0,0.0,0.0,35,False,35,False,1,False,18.485714285714284,1.485714285714284,,0,False
c50ce1f7-5d3a-486d-b220-a30f63ae732d,2026-07-24 17:33:23,user10977@okhdfcbank,biz540264@okaxis,ACC100109,RCV789318,719.07,P2M,dev_n2y8fv2bc2,41.79.115.33,Indore,Union Bank of India,Yes Bank,17,4,False,False,SUCCESS,False,,24,639.6404166666666,197.5721268952324,0.4020282849688255,1.1241784935155623,11935.0,0.0,3.0,24,False,24,False,5,False,16.416666666666668,0.5833333333333321,,0,False
ec70acdc-12dc-482f-a535-376d932140e4,2026-07-24 17:35:28,user1208896@oksbi,person519187@okaxis,ACC101208,RCV754339,141.37,P2M,dev_2upvsf5yc9,157.104.187.69,Indore,IDFC First Bank,Indian Bank,17,4,False,False,SUCCESS,False,,24,238.83875,174.27844944756603,-0.5592702385691396,0.5919056267042094,432591.0,0.0,0.0,24,False,24,False,7,False,18.375,1.375,,0,False
7297698f-7eaf-4fdd-b127-75c18cea94f1,2026-07-24 17:38:02,user764402@paytm,person729569@ybl,ACC100764,RCV936774,2529.8,COLLECT,dev_tkh861pqip,76.1.217.230,Nagpur,Yes Bank,Union Bank of India,17,4,False,False,SUCCESS,False,,23,1912.774782608696,428.7333309759382,1.4391818242513406,1.3225812170891276,59120.0,0.0,1.0,23,False,23,False,4,False,17.304347826086957,0.304347826086957,,0,False
62348613-3026-4abb-bc05-5b69870e8c38,2026-07-24 17:38:52,user116214@ybl,merchant234471@ybl,ACC101162,RCV851514,176.44,P2P,dev_3yqfbz9zqh,205.150.242.100,Kolkata,IDFC First Bank,Kotak Mahindra Bank,17,4,False,False,SUCCESS,False,,27,171.0662962962963,83.04333938687809,0.0647096292535753,1.0314129891161972,138920.0,0.0,0.0,27,False,27,False,5,False,17.74074074074074,0.7407407407407405,,0,False
e628b1d2-01f1-4e87-8f3f-5406a7b81f54,2026-07-24 17:40:10,user947809@paytm,shop227295@okhdfcbank,ACC100947,RCV389421,555.39,P2M,dev_tdhf15icya,130.120.160.134,Chennai,Bank of Baroda,Kotak Mahindra Bank,17,4,False,True,SUCCESS,False,,33,379.2342424242424,140.07926693550831,1.2575433997442222,1.4645038286882737,171383.0,0.0,0.0,33,False,33,False,3,False,17.363636363636363,0.3636363636363633,,0,False
409cb4fa-e0d7-4a7e-9131-47684a1a3c3d,2026-07-24 17:42:40,user1112531@okaxis,merchant80469@okaxis,ACC101112,RCV988434,1678.44,P2P,dev_natd4gwlf9,206.38.121.177,Mumbai,ICICI Bank,Union Bank of India,17,4,False,False,SUCCESS,False,,31,1373.745806451613,463.4893975110556,0.6573919385957891,1.2217980882033863,85930.0,0.0,1.0,31,False,31,False,1,False,17.64516129032258,0.6451612903225801,,0,False
b79b610d-0740-4fa0-a14b-be4fdb9fe896,2026-07-24 17:43:07,user92330@okicici,shop382741@ybl,ACC100092,RCV782315,416.02,P2P,dev_s8q349dxbz,205.228.72.116,Kochi,Yes Bank,Axis Bank,17,4,False,False,SUCCESS,False,,27,378.03407407407406,116.1851043431346,0.3269431666019803,1.1004828097016537,301655.0,0.0,0.0,27,False,27,False,5,False,16.555555555555557,0.4444444444444428,,0,False
7c52dbc8-76af-4ac1-9966-a46a050c17d4,2026-07-24 17:45:01,user405416@okhdfcbank,store439477@okhdfcbank,ACC100405,RCV488432,466.59,P2P,dev_3yqy5fu7bf,187.180.125.26,Pune,HDFC Bank,SBI,17,4,False,False,SUCCESS,False,,22,1032.245,354.698201020449,-1.5947501238310169,0.4520147833121013,596769.0,0.0,0.0,22,False,22,False,5,False,17.727272727272727,0.7272727272727266,,0,False
727438ec-b5ad-409d-8b21-f5e236b2c920,2026-07-24 17:45:25,user68932@okhdfcbank,merchant4399@paytm,ACC100068,RCV503327,1501.16,P2P,dev_0get8t63j3,6.7.241.106,Surat,Kotak Mahindra Bank,IDFC First Bank,17,4,False,False,SUCCESS,False,,28,876.3139285714286,232.7221295934558,2.6849447988471065,1.713039073163197,213081.0,0.0,0.0,28,False,28,False,3,False,18.214285714285715,1.2142857142857153,,0,False
4333636c-239d-4431-8d19-5021974b46e8,2026-07-24 17:45:30,user1248720@ybl,merchant805939@oksbi,ACC101248,RCV606629,967.63,P2M,dev_2l4c0bb6py,111.118.89.187,Ahmedabad,ICICI Bank,Union Bank of India,17,4,False,False,SUCCESS,False,,21,1015.3842857142856,935.6028783387288,-0.0510411915353221,0.9529692487995396,249701.0,0.0,0.0,21,False,21,False,9,False,16.761904761904763,0.2380952380952372,,0,False
a7f3004c-80d9-4f6c-9602-4f81b57c2a47,2026-07-24 17:48:49,user1227188@ybl,store732835@paytm,ACC101227,RCV923684,831.24,P2P,dev_ziepo772nr,191.121.185.90,Jaipur,ICICI Bank,Indian Bank,17,4,False,False,SUCCESS,False,,38,532.3673684210526,195.16274418344287,1.5314020758901743,1.561402988438929,160960.0,0.0,0.0,38,False,38,False,3,False,16.210526315789473,0.7894736842105274,,0,False
25c08469-5eb6-4674-bbba-96f5937208f1,2026-07-24 17:49:18,user280462@okaxis,person705822@okicici,ACC100280,RCV491816,556.39,P2P,dev_yfu38gl2zx,171.67.246.66,Lucknow,Punjab National Bank,ICICI Bank,17,4,False,False,SUCCESS,False,,22,690.0913636363637,237.73566121290608,-0.5623950691883215,0.8062555616812266,29997.0,0.0,1.0,22,False,22,False,2,False,10.0,7.0,,0,False
17034cae-f11c-469f-af1f-698666249b99,2026-07-24 17:49:55,user1096142@ybl,store368227@paytm,ACC101096,RCV164070,599.06,P2P,dev_1493685efz,41.87.48.78,Guwahati,Union Bank of India,Indian Bank,17,4,False,False,SUCCESS,False,,18,768.2633333333333,237.6241292214141,-0.712062928490198,0.7797586764954724,432112.0,0.0,0.0,17,False,17,False,0,True,17.27777777777778,0.2777777777777785,,0,False
570f2072-9816-4514-a9e0-712b4360b075,2026-07-24 17:50:15,user968972@oksbi,shop450157@ybl,ACC100968,RCV669887,880.83,P2P,dev_9n81djdi3w,70.211.122.254,Kochi,Union Bank of India,Canara Bank,17,4,False,False,SUCCESS,False,,22,578.3622727272727,215.29921924817668,1.4048714543830787,1.5229727828657251,142102.0,0.0,0.0,22,False,22,False,2,False,18.181818181818183,1.1818181818181834,,0,False
d26f0b57-6099-45d8-9fd4-d55c5152a698,2026-07-24 17:52:45,user8881@ybl,store433725@paytm,ACC100088,RCV894897,574.3,P2M,dev_0h2cwtg1m8,57.146.247.189,Lucknow,Bank of Baroda,Indian Bank,17,4,False,True,FAILED,False,,22,420.34318181818185,138.41638367746182,1.1122730856815957,1.3662645781855731,170527.0,0.0,0.0,22,False,22,False,9,False,18.454545454545453,1.4545454545454533,,0,False
8194a953-7242-415a-a957-c0b936ee65e5,2026-07-24 17:57:21,user342116@okhdfcbank,store811220@paytm,ACC100342,RCV892905,1019.36,P2M,dev_pmlvak9w9p,102.179.100.86,Bhopal,Union Bank of India,Canara Bank,17,4,False,False,SUCCESS,False,,19,728.2521052631579,185.14112408823428,1.5723567422984122,1.399735054156347,237570.0,0.0,0.0,19,False,19,False,2,False,18.94736842105263,1.94736842105263,,0,False
